state,state_name,year,sce,shares,category,decile_pop,decile_gdp,decile_gdp_pc
UT,Utah,2011,Historical,0.30045115,d10,282191.584,24295735051,86096.59688
VA,Virginia,2011,Historical,0.020525772,d1,810592.1175,5756813107,7101.985059
VA,Virginia,2011,Historical,0.034865991,d2,810592.1175,9778779282,12063.7483
VA,Virginia,2011,Historical,0.045130268,d3,810592.1175,12657575966,15615.22212
VA,Virginia,2011,Historical,0.055130988,d4,810592.1175,15462453463,19075.50435
VA,Virginia,2011,Historical,0.065860837,d5,810592.1175,18471827988,22788.06762
VA,Virginia,2011,Historical,0.078351211,d6,810592.1175,21974972656,27109.77837
VA,Virginia,2011,Historical,0.094293656,d7,810592.1175,26446311242,32625.91712
VA,Virginia,2011,Historical,0.116835936,d8,810592.1175,32768689419,40425.62062
VA,Virginia,2011,Historical,0.155527199,d9,810592.1175,43620333390,53812.9257
VA,Virginia,2011,Historical,0.33409546,d10,810592.1175,93702937127,115598.1351
VT,Vermont,2011,Historical,0.022818289,d1,62607.42987,415479634.6,6636.26722
VT,Vermont,2011,Historical,0.03791932,d2,62607.42987,690442005.5,11028.1161
VT,Vermont,2011,Historical,0.048396719,d3,62607.42987,881216428.1,14075.26918
VT,Vermont,2011,Historical,0.058410084,d4,62607.42987,1063541634,16987.46676
VT,Vermont,2011,Historical,0.069004402,d5,62607.42987,1256444939,20068.62351
VT,Vermont,2011,Historical,0.081193663,d6,62607.42987,1478389262,23613.63923
VT,Vermont,2011,Historical,0.09654705,d7,62607.42987,1757946578,28078.88107
VT,Vermont,2011,Historical,0.117966677,d8,62607.42987,2147959116,34308.37394
VT,Vermont,2011,Historical,0.154119862,d9,62607.42987,2806243008,44822.84312
VT,Vermont,2011,Historical,0.314032161,d10,62607.42987,5717955782,91330.30685
WA,Washington,2011,Historical,0.021980899,d1,681732.4792,5406531251,7930.57602
WA,Washington,2011,Historical,0.036804027,d2,681732.4792,9052501544,13278.67136
WA,Washington,2011,Historical,0.047203579,d3,681732.4792,11610427082,17030.76711
WA,Washington,2011,Historical,0.057212326,d4,681732.4792,14072228277,20641.86277
WA,Washington,2011,Historical,0.067856149,d5,681732.4792,16690235925,24482.09002
WA,Washington,2011,Historical,0.080155398,d6,681732.4792,19715420386,28919.58501
WA,Washington,2011,Historical,0.09572395,d7,681732.4792,23544738874,34536.62484
WA,Washington,2011,Historical,0.11755365,d8,681732.4792,28914080467,42412.64917
WA,Washington,2011,Historical,0.154633921,d9,681732.4792,38034528359,55790.9877
WA,Washington,2011,Historical,0.321360702,d10,681732.4792,79043476714,115945.0065
WI,Wisconsin,2011,Historical,0.022991936,d1,571562.408,3952521375,6915.292748
WI,Wisconsin,2011,Historical,0.038150595,d2,571562.408,6558431713,11474.56799
WI,Wisconsin,2011,Historical,0.048644137,d3,571562.408,8362366321,14630.71434
WI,Wisconsin,2011,Historical,0.058658461,d4,571562.408,10083919029,17642.72613
WI,Wisconsin,2011,Historical,0.069242513,d5,571562.408,11903413123,20826.0952
WI,Wisconsin,2011,Historical,0.081408965,d6,571562.408,13994936064,24485.40329
WI,Wisconsin,2011,Historical,0.096717734,d7,571562.408,16626651666,29089.82717
WI,Wisconsin,2011,Historical,0.118052325,d8,571562.408,20294260473,35506.63968
WI,Wisconsin,2011,Historical,0.154013263,d9,571562.408,26476270379,46322.62376
WI,Wisconsin,2011,Historical,0.31251246,d10,571562.408,53723713313,93994.48348
WV,West Virginia,2011,Historical,0.020519352,d1,185615.6817,907190915.4,4887.469134
WV,West Virginia,2011,Historical,0.03485744,d2,185615.6817,1541099003,8302.633636
WV,West Virginia,2011,Historical,0.045121121,d3,185615.6817,1994871527,10747.32215
WV,West Virginia,2011,Historical,0.055121805,d4,185615.6817,2437016565,13129.36786
WV,West Virginia,2011,Historical,0.065852033,d5,185615.6817,2911415823,15685.18239
WV,West Virginia,2011,Historical,0.078343251,d6,185615.6817,3463671055,18660.44411
WV,West Virginia,2011,Historical,0.094287346,d7,185615.6817,4168583088,22458.14065
WV,West Virginia,2011,Historical,0.11683277,d8,185615.6817,5165349645,27828.19639
WV,West Virginia,2011,Historical,0.15553114,d9,185615.6817,6876261846,37045.69453
WV,West Virginia,2011,Historical,0.334151645,d10,185615.6817,14773338686,79591.00517
WY,Wyoming,2011,Historical,0.023775302,d1,56916.52918,596706649.6,10483.89033
WY,Wyoming,2011,Historical,0.039193936,d2,56916.52918,983679712.5,17282.84782
WY,Wyoming,2011,Historical,0.049760303,d3,56916.52918,1248871778,21942.16331
WY,Wyoming,2011,Historical,0.059778947,d4,56916.52918,1500317228,26359.9564
WY,Wyoming,2011,Historical,0.070316688,d5,56916.52918,1764790845,31006.64904
WY,Wyoming,2011,Historical,0.082380248,d6,56916.52918,2067559091,36326.16255
WY,Wyoming,2011,Historical,0.097487732,d7,56916.52918,2446722988,42987.91621
WY,Wyoming,2011,Historical,0.118438706,d8,56916.52918,2972545352,52226.39881
WY,Wyoming,2011,Historical,0.153532367,d9,56916.52918,3853317376,67701.20089
WY,Wyoming,2011,Historical,0.305656712,d10,56916.52918,7671296565,134781.5244
DC,District of Columbia,2085,SSP3,0.007147219,d1,53521.44486,768600043.6,14360.59968
DC,District of Columbia,2085,SSP5,0.009864802,d1,100238.8826,3496368484,34880.36172
