GISJOIN,STATEFP20
G53005300731202011,53
G53005300731202012,53
G53005300731202013,53
G53005300731203000,53
G53005300731203001,53
G53005300731203002,53
G53005300731203003,53
G53005300731203004,53
G53005300731203005,53
G53005300731203006,53
G53005300731203007,53
G53005300731203008,53
G53005300731211000,53
G53005300731211001,53
G53005300731211002,53
G53005300731211003,53
G53005300731211004,53
G53005300731211005,53
G53005300731211006,53
G53005300731211007,53
G53005300731211008,53
G53005300731211009,53
G53005300731211010,53
G53005300731211011,53
G53005300731211012,53
G53005300731211013,53
G53005300731211014,53
G53005300731211015,53
G53005300731212000,53
G53005300731212001,53
G53005300731212002,53
G53005300731212003,53
G53005300731212004,53
G53005300731212005,53
G53005300731212006,53
G53005300731212007,53
G53005300731212008,53
G53005300731212009,53
G53005300731212010,53
G53005300731212011,53
G53005300731212012,53
G53005300731213000,53
G53005300731213001,53
G53005300731213002,53
G53005300731213003,53
G53005300731213004,53
G53005300731213005,53
G53005300731213006,53
G53005300731213007,53
G53005300731213008,53
G53005300731213009,53
G53005300731213010,53
G53005300731213011,53
G53005300731213012,53
G53005300731213013,53
G53005300731213014,53
G53005300731221000,53
G53005300731221001,53
G53005300731221002,53
G53005300731221003,53
G53005300731221004,53
G53005300731221005,53
G53005300731221006,53
G53005300731221007,53
G53005300731221008,53
G53005300731221009,53
G53005300731221010,53
G53005300731221011,53
G53005300731221012,53
G53005300731221013,53
G53005300731221014,53
G53005300731221015,53
G53005300731221016,53
G53005300731222000,53
G53005300731222001,53
G53005300731222002,53
G53005300731222003,53
G53005300731222004,53
G53005300731222005,53
G53005300731222006,53
G53005300731223000,53
G53005300731223001,53
G53005300731223002,53
G53005300731223003,53
G53005300731223004,53
G53005300731223005,53
G53005300731223006,53
G53005300731223007,53
G53005300731223008,53
G53005300731223009,53
G53005300731231000,53
G53005300731231001,53
G53005300731231002,53
G53005300731231003,53
G53005300731231004,53
G53005300731231005,53
G53005300731231006,53
G53005300731231007,53
G53005300731231008,53
G53005300731231009,53
G53005300731231010,53
G53005300731231011,53
G53005300731231012,53
G53005300731231013,53
G53005300731231014,53
G53005300731231015,53
G53005300731231016,53
G53005300731231017,53
G53005300731231018,53
G53005300731231019,53
G53005300731231020,53
G53005300731231021,53
G53005300731232000,53
G53005300731232001,53
G53005300731232002,53
G53005300731232003,53
G53005300731232004,53
G53005300731232005,53
G53005300731232006,53
G53005300731232007,53
G53005300731232008,53
G53005300731232009,53
G53005300731232010,53
G53005300731232011,53
G53005300731232012,53
G53005300731232013,53
G53005300731232014,53
G53005300731232015,53
G53005300731232016,53
G53005300731232017,53
G53005300731232018,53
G53005300731232019,53
G53005300731232020,53
G53005300731232021,53
G53005300731232022,53
G53005300731232023,53
G53005300731232024,53
G53005300731232025,53
G53005300731232026,53
G53005300731232027,53
G53005300731232028,53
G53005300731232029,53
G53005300731233000,53
G53005300731233001,53
G53005300731233002,53
G53005300731233003,53
G53005300731233004,53
G53005300731233005,53
G53005300731233006,53
G53005300731233007,53
G53005300731233008,53
G53005300731233009,53
G53005300731233010,53
G53005300731233011,53
G53005300731233012,53
G53005300731233013,53
G53005300731233014,53
G53005300731241000,53
G53005300731241001,53
G53005300731241002,53
G53005300731241003,53
G53005300731241004,53
G53005300731241005,53
G53005300731241006,53
G53005300731241007,53
G53005300731242000,53
G53005300731242001,53
G53005300731242002,53
G53005300731242003,53
G53005300731242004,53
G53005300731242005,53
G53005300731261000,53
G53005300731261001,53
G53005300731261002,53
G53005300731261003,53
G53005300731261004,53
G53005300731261005,53
G53005300731261006,53
G53005300731261007,53
G53005300731261008,53
G53005300731262000,53
G53005300731262001,53
G53005300731262002,53
G53005300731262003,53
G53005300731262004,53
G53005300731262005,53
G53005300731262006,53
G53005300731262007,53
G53005300731262008,53
G53005300731263000,53
G53005300731263001,53
G53005300731263002,53
G53005300731263003,53
G53005300731263004,53
G53005300731263005,53
G53005300731263006,53
G53005300731271000,53
G53005300731271001,53
G53005300731271002,53
G53005300731271003,53
G53005300731271004,53
G53005300731271005,53
G53005300731271006,53
G53005300731271007,53
G53005300731271008,53
G53005300731272000,53
G53005300731272001,53
G53005300731272002,53
G53005300731272003,53
G53005300731272004,53
G53005300731272005,53
G53005300731272006,53
G53005300731272007,53
G53005300731272008,53
G53005300731272009,53
G53005300731272010,53
G53005300731272011,53
G53005300731281000,53
G53005300731281001,53
G53005300731281002,53
G53005300731281003,53
G53005300731281004,53
G53005300731281005,53
G53005300731281006,53
G53005300731281007,53
G53005300731281008,53
G53005300731281009,53
G53005300731281010,53
G53005300731281011,53
G53005300731281012,53
G53005300731281013,53
G53005300731281014,53
G53005300731281015,53
G53005300731282000,53
G53005300731282001,53
G53005300731282002,53
G53005300731282003,53
G53005300731282004,53
G53005300731282005,53
G53005300731282006,53
G53005300731282007,53
G53005300731282008,53
G53005300731282009,53
G53005300731282010,53
G53005300731282011,53
G53005300731282012,53
G53005300731282013,53
G53005300731282014,53
G53005300731282015,53
G53005300731283000,53
G53005300731283001,53
G53005300731283002,53
G53005300731283003,53
G53005300731283004,53
G53005300731283005,53
G53005300731283006,53
G53005300731283007,53
G53005300731283008,53
G53005300731283009,53
G53005300731283010,53
G53005300731283011,53
G53005300731284000,53
G53005300731284001,53
G53005300731284002,53
G53005300731284003,53
G53005300731284004,53
G53005300731284005,53
G53005300731284006,53
G53005300731284007,53
G53005300731291000,53
G53005300731291001,53
G53005300731291002,53
G53005300731291003,53
G53005300731291004,53
G53005300731291005,53
G53005300731291006,53
G53005300731291007,53
G53005300731291008,53
G53005300731291009,53
G53005300731291010,53
G53005300731291011,53
G53005300731291012,53
G53005300731291013,53
G53005300731292000,53
G53005300731292001,53
G53005300731292002,53
G53005300731292003,53
G53005300731292004,53
G53005300731292005,53
G53005300731292006,53
G53005300731292007,53
G53005300731292008,53
G53005300731292009,53
G53005300731292010,53
G53005300731292011,53
G53005300731292012,53
G53005300731293000,53
G53005300731293001,53
G53005300731293002,53
G53005300731293003,53
G53005300731293004,53
G53005300731293005,53
G53005300731293006,53
G53005300731293007,53
G53005300731301000,53
G53005300731301001,53
G53005300731301002,53
G53005300731301003,53
G53005300731301004,53
G53005300731301005,53
G53005300731301006,53
G53005300731301007,53
G53005300731301008,53
G53005300731301009,53
G53005300731301010,53
G53005300731301011,53
G53005300731301012,53
G53005300731301013,53
G53005300731301014,53
G53005300731301015,53
G53005300731301016,53
G53005300731301017,53
G53005300731301018,53
G53005300731302000,53
G53005300731302001,53
G53005300731302002,53
G53005300731302003,53
G53005300731302004,53
G53005300731302005,53
G53005300731303000,53
G53005300731303001,53
G53005300731303002,53
G53005300731303003,53
G53005300731303004,53
G53005300731303005,53
G53005300731303006,53
G53005300731303007,53
G53005300731311000,53
G53005300731311001,53
G53005300731311002,53
G53005300731311003,53
G53005300731311004,53
G53005300731311005,53
G53005300731311006,53
G53005300731311007,53
G53005300731312000,53
G53005300731312001,53
G53005300731312002,53
G53005300731312003,53
G53005300731312004,53
G53005300731312005,53
G53005300731312006,53
G53005300731312007,53
G53005300731321000,53
G53005300731321001,53
G53005300731321002,53
G53005300731321003,53
G53005300731321004,53
G53005300731321005,53
G53005300731321006,53
G53005300731321007,53
G53005300731321008,53
G53005300731321009,53
G53005300731321010,53
G53005300731321011,53
G53005300731321012,53
G53005300731321013,53
G53005300731321014,53
G53005300731321015,53
G53005300731321016,53
G53005300731321017,53
G53005300731322000,53
G53005300731322001,53
G53005300731322002,53
G53005300731322003,53
G53005300731322004,53
G53005300731322005,53
G53005300731322006,53
G53005300731322007,53
G53005300731323000,53
G53005300731323001,53
G53005300731323002,53
G53005300731323003,53
G53005300731323004,53
G53005300731323005,53
G53005300731323006,53
G53005300731323007,53
G53005300731323008,53
G53005300731323009,53
G53005300731323010,53
G53005300731331000,53
G53005300731331001,53
G53005300731331002,53
G53005300731331003,53
G53005300731331004,53
G53005300731331005,53
G53005300731331006,53
G53005300731331007,53
G53005300731331008,53
G53005300731331009,53
G53005300731332000,53
G53005300731332001,53
G53005300731332002,53
G53005300731332003,53
G53005300731332004,53
G53005300731332005,53
G53005300731332006,53
G53005300731332007,53
G53005300731333000,53
G53005300731333001,53
G53005300731333002,53
G53005300731333003,53
G53005300731333004,53
G53005300731333005,53
G53005300731333006,53
G53005300731333007,53
G53005300731333008,53
G53005300731333009,53
G53005300731333010,53
G53005300731333011,53
G53005300731333012,53
G53005300731333013,53
G53005300731333014,53
G53005300732001000,53
G53005300732001001,53
G53005300732001002,53
G53005300732001003,53
G53005300732001004,53
G53005300732001005,53
G53005300732001006,53
G53005300732001007,53
G53005300732001008,53
G53005300732001009,53
G53005300732001010,53
G53005300732001011,53
G53005300732001012,53
G53005300732001013,53
G53005300732001014,53
G53005300732001015,53
G53005300732001016,53
G53005300732001017,53
G53005300732001018,53
G53005300732001019,53
G53005300732001020,53
G53005300732001021,53
G53005300732001022,53
G53005300732001023,53
G53005300732001024,53
G53005300732001025,53
G53005300732001026,53
G53005300732002000,53
G53005300732002001,53
G53005300732002002,53
G53005300732002003,53
G53005300732002004,53
G53005300732002005,53
G53005300732002006,53
G53005300732002007,53
G53005300732002008,53
G53005300732002009,53
G53005300732002010,53
G53005300732002011,53
G53005300732002012,53
G53005300732002013,53
G53005300732002014,53
G53005300732002015,53
G53005300732002016,53
G53005300732002017,53
G53005300732002018,53
G53005300732002019,53
G53005300732002020,53
G53005300732002021,53
G53005300732002022,53
G53005300732002023,53
G53005300732003000,53
G53005300732003001,53
G53005300732003002,53
G53005300732003003,53
G53005300732003004,53
G53005300732003005,53
G53005300732003006,53
G53005300732003007,53
G53005300732003008,53
G53005300732003009,53
G53005300732003010,53
G53005300732003011,53
G53005300732003012,53
G53005300732003013,53
G53005300732003014,53
G53005300732003015,53
G53005300732003016,53
G53005300732003017,53
G53005300732003018,53
G53005300732003019,53
G53005300732003020,53
G53005300732003021,53
G53005300732003022,53
G53005300732003023,53
G53005300732003024,53
G53005300732003025,53
G53005300732003026,53
G53005300732003027,53
G53005300732003028,53
G53005300732003029,53
G53005300732003030,53
G53005300732003031,53
G53005300732003032,53
G53005300732003033,53
G53005300732003034,53
G53005300732003035,53
G53005300732003036,53
G53005300732003037,53
G53005300732003038,53
G53005300732003039,53
G53005300732003040,53
G53005300732003041,53
G53005300732003042,53
G53005300732003043,53
G53005300732003044,53
G53005300732003045,53
G53005300732003046,53
G53005300732003047,53
G53005300732003048,53
G53005300732003049,53
G53005300732003050,53
G53005300732003051,53
G53005300732003052,53
G53005300732003053,53
G53005300732003054,53
G53005300732003055,53
G53005300732003056,53
G53005300732003057,53
G53005300732003058,53
G53005300732003059,53
G53005300732003060,53
G53005300732003061,53
G53005300732003062,53
G53005300732004000,53
G53005300732004001,53
G53005300732004002,53
G53005300732004003,53
G53005300732004004,53
G53005300732004005,53
G53005300732004006,53
G53005300732004007,53
G53005300732004008,53
G53005300732004009,53
G53005300732004010,53
G53005300732004011,53
G53005300732004012,53
G53005300732004013,53
G53005300732004014,53
G53005300732004015,53
G53005300732004016,53
G53005300732004017,53
G53005300732004018,53
G53005300732004019,53
G53005300732004020,53
G53005300732004021,53
